Title,Category
A Visit From Sir Nicholas (Effington Family & Friends),"Fiction , Romance , Historical , Regency"
The Heir (Coulter Historical Romance),"Fiction , Romance , Historical , General"
"Your Wicked Ways (Duchess in Love, 4)","Fiction , Romance , Historical , General"
"One Night of Scandal (Fairleigh Sisters, 2)","Fiction , Romance , Historical , General"
Scandalous (Banning Sisters Trilogy),"Fiction , Romance , Historical , General"
Boots & Booties (By Request 3'S),"Fiction , Romance , Contemporary"
"My Favorite Bride (Governess Brides, Book 6)","Fiction , Romance , Historical , General"
Jingle Bell Rock,"Fiction , Romance , Contemporary"
"A Lady at Last (The DeWarenne Dynasty, 4)","Fiction , Romance , Historical , General"
Again The Magic,"Fiction , Romance , Historical , General"
A Useful Affair,"Fiction , Romance , Historical , General"
The Macgregors; Alan ~ Grant (2 Books in 1),"Fiction , Romance , Contemporary"
"Simply Sensual (The Simply Series, Book 3)","Fiction , Romance , General"
A Coral Kiss,"Fiction , Romance , Contemporary"
This Time Love,"Fiction , Romance , Erotica"
Dangerous: Risky Business\Storm Warning\The Welcoming,"Fiction , Romance , Suspense"
Texas Fury: A Novel,"Fiction , Romance , Contemporary"
The Macgregors: Daniel-Ian,"Fiction , Romance , Contemporary"
Leaving Normal (Mira Romance),"Fiction , Romance , Contemporary"
"Body Heat (The Simply Series, Book 4)","Fiction , Romance , Contemporary"
"Hot Stuff (Hot Zone, Book 1)","Fiction , Romance , Contemporary"
"The Playboy (The Chandler Brothers, Book 2)","Fiction , Romance , Contemporary"
Sensuous Burgundy,"Fiction , Romance , General"
Less Of A Stranger,"Fiction , Romance , Contemporary"
A Wolf In Sheep's Clothing,"Fiction , Romance , Contemporary"
Sullivan's Woman,"Fiction , Romance , Contemporary"
Hidden Riches,"Fiction , Romance , General"
Girls Night (STP - Mira),"Fiction , Romance , Contemporary"
Rachel (Springwater Seasons Series),"Fiction , Romance , Historical"
Dying to Please: A Novel,"Fiction , Romance , Suspense"
Nobody's Baby But Mine,"Fiction , Romance , Erotica"
Texas Sunrise: A Novel,"Fiction , Romance , General"
Sweet Water (Signet Eclipse),"Fiction , Romance , Contemporary"
The Return Journey: Stories,"Fiction , Romance , General"
The Proud and the Free,"Fiction , Romance , Historical , General"
Very Truly Yours,"Fiction , Romance , Historical"
The Husband Test: A Novel (Brides of Virtue),"Fiction , Romance , General"
Beware of Doug,"Fiction , Romance , Contemporary"
A Garden in the Rain (Macleod Family),"Fiction , Romance , Fantasy"
The Countess (Coulter Historical Romance),"Fiction , Romance , Historical"
Almost a Lady (Almost Trilogy),"Fiction , Romance , Historical"
Full Bloom (Full Series),"Fiction , Romance , Contemporary"
True Colors,"Fiction , Romance , Contemporary"
"16 Lighthouse Road (Cedar Cove, Book 1)","Fiction , Romance , Contemporary"
Tomorrow's Promise,"Fiction , Romance , Contemporary"
Sam's Letters to Jennifer,"Fiction , Romance , Contemporary"
The Woman Next Door,"Fiction , Romance , General"
A Walk to Remember,"Fiction , Romance , General"
"An Unwilling Conquest (Lester Family, 2)","Fiction , Romance , Historical , General"
"A Family For Carter Jones (Harlequin Historicals , No 433)","Fiction , Romance , Historical , General"
"Harrigan's Bride (Harlequin Historicals, 439)","Fiction , Romance , Historical , General"
Desire Me Only,"Fiction , Romance , Historical , General"
Highland Heaven,"Fiction , Romance , General"
The Wedding Night of an English Rogue: A Novel (The Boscastles),"Fiction , Romance , Historical , General"
McKettrick's Luck (McKettrick Men Series #1),"Fiction , Romance , Western"
Payback (Zebra Romance),"Fiction , Romance , Contemporary"
Home for the Holidays,"Fiction , Romance , Historical , General"
The Delta Ladies,"Fiction , Romance , Contemporary"
Honest Illusions,"Fiction , Romance , General"
Message in a Bottle,"Fiction , Romance , General"
A Walk to Remember,"Fiction , Romance , General"
The Donovan Legacy: Captivated/ Entranced/ Charmed,"Fiction , Romance , Contemporary"
Maynard and Jennica,"Fiction , Romance , Contemporary"
All I Need Is You,"Fiction , Romance , Historical , General"
Charmed and Enchanted: An Anthology (The Donovan Legacy),"Fiction , Romance , Contemporary"
"This Time Love: A Classic Love Story (Lowell, Elizabeth)","Fiction , Romance , General"
Upon A Midnight Clear,"Fiction , Romance , Historical"
Otherwise Engaged,"Fiction , Romance , General"
Once Upon a Pillow,"Fiction , Romance , General"
No Humans Involved (Women of the Otherworld),"Fiction , Romance , Paranormal , General"
Dear John,"Fiction , Romance , General"
Invisible Lives,"Fiction , Romance , General"
Bad As She Wants to Be,"Fiction , Romance , Contemporary"
Savannah Breeze: A Novel,"Fiction , Romance , General"
Second Heaven,"Fiction , Romance , General"
The Short Forever (A Stone Barrington Novel),"Fiction , Romance , General"
The MacGregors: Alan & Grant: All The PossibilitiesOne Man's Art,"Fiction , Romance , Contemporary"
Honor Thyself: A Novel,"Fiction , Romance , Contemporary"
Answered Prayers: A Novel,"Fiction , Romance , Contemporary"
Mirror Image: A Novel,"Fiction , Romance , Contemporary"
Bittersweet: A Novel,"Fiction , Romance , Contemporary"
The Business Of Love (Arabesque),"Fiction , Romance , Contemporary"
The Kiss: A Novel,"Fiction , Romance , Contemporary"
I Do (Zebra Contemporary Romance),"Fiction , Romance , Contemporary"
Sleeping with Fear: A Bishop/Special Crimes Unit Novel,"Fiction , Romance , Suspense"
Finding Laura: A Novel,"Fiction , Romance , Contemporary"
To Die For (Blair Mallory),"Fiction , Romance , General"
The Deception,"Fiction , Romance , Historical"
The Way I Found Her,"Fiction , Romance , General"
The President's Daughter (Sean Dillon),"Fiction , Romance , Historical , General"
The Gift,"Fiction , Romance , General"
An Imperfect Lens,"Fiction , Romance , Historical"
"Chesapeake Blue (The Chesapeake Bay Saga, Book 4)","Fiction , Romance , Contemporary"
"City of Angels (Shannon Saga, Book 1)","Fiction , Romance , Historical , General"
Love's Soft Whisper,"Fiction , Romance , Historical , Regency"
"Quest for Lasting Love (Orphan Train West, Book 3)","Fiction , Romance , Contemporary"
First Impressions: A Novel,"Fiction , Romance , General"
Through the Years,"Fiction , Romance , Contemporary"
Mary Queen of Scotland and the Isles,"Fiction , Romance , Historical , General"
The Adventures of Blue Avenger,"Young Adult Fiction , Romance , General"
Born O'Hurley (The Last Honest Woman / Dance to the Piper),"Fiction , Romance , Contemporary"
The Bingo Palace,"Fiction , Romance , General"
Stone Heart,"Fiction , Romance , General"
Scarlet Feather,"Fiction , Romance , Contemporary"
The Wyndham Legacy (Legacy Trilogy),"Fiction , Romance , Contemporary"
"Love, Rosie","Fiction , Romance , Contemporary"
Double Take,"Fiction , Romance , General"
The Border Hostage,"Fiction , Romance , Historical , General"
ISABEL'S BED,"Fiction , Romance , Contemporary"
Babyface (Red Dress Ink),"Fiction , Romance , General"
Forgive the Moon,"Fiction , Romance , Contemporary"
The Inn at Lake Devine: A Novel,"Fiction , Romance , General"
Ashes to Ashes: A Novel (Sam Kovac and Nikki Liska),"Fiction , Romance , Suspense"
Stroke of Fortune (Lone Star Country Club),"Fiction , Romance , Contemporary"
"Like Water for Chocolate: A Novel in Monthly Installments with Recipes, Romances, and Home Remedies","Fiction , Romance , General"
Hot Target- Suzanne Brockmann,"Fiction , Romance , Suspense"
Clay,"Fiction , Romance , Contemporary"
The Midnight Hour: A Novel,"Fiction , Romance , Contemporary"
"Pearl Cove (Donovan, Book 3)","Fiction , Romance , Contemporary"
The Vineyard,"Fiction , Romance , General"
Downtown,"Fiction , Romance , Contemporary"
"Born in Shame (Born in Trilogy, Book 3)","Fiction , Romance , General"
The Heir (Coulter Historical Romance),"Fiction , Romance , Historical"
Taming The Lion (The Sutherland Series),"Fiction , Romance , Historical , General"
A Cowboy's Heart,"Fiction , Romance , Historical , General"
Velvet Bond,"Fiction , Romance , General"
Wish Upon a Star: The Sky's the Limit/The Perfect Match/The Arrangement (Romance Collection),"Fiction , Romance , Contemporary"
"The Knight's Bride (Harlequin Historical, 450)","Fiction , Romance , Contemporary"
Hidden Heart,"Fiction , Romance , Historical , General"
Lady Sarah's Son (Harlequin Historicals #483),"Fiction , Romance , Historical , General"
Fortune'S Children Christmas,"Fiction , Romance , Contemporary"
Nanny (Tyler),"Fiction , Romance , Historical , General"
"The Elusive Bride (Harlequin Historical Series, No. 539)","Fiction , Romance , Historical , General"
Gentleman Thief,"Fiction , Romance , Historical , General"
"The Present (Malory Family, Book 6)","Fiction , Romance , Contemporary"
"Pearl Cove (Donovans, Book 3)","Fiction , Romance , Contemporary"
Tidings of Great Joy,"Fiction , Romance , General"
Journey: A Novel,"Fiction , Romance , Contemporary"
The Wonder Worker: A Novel (St. Benet's Trilogy),"Fiction , Romance , General"
Fat Tuesday,"Fiction , Romance , General"
Rescuing Rose (Red Dress Ink),"Fiction , Romance , General"
Long Tall Texans: Emmett-Regan-Burke - LARGE TRADE PAPERBACK,"Fiction , Romance , Contemporary"
The Target (An FBI Thriller),"Fiction , Romance , Contemporary"
I Thee Wed (Vanza),"Fiction , Romance , Historical , General"
Coast Road: A Novel,"Fiction , Romance , General"
Not Without You,"Fiction , Romance , Historical , General"
Louisiana Dawn,"Fiction , Romance , Historical"
The Pact (Red Dress Ink),"Fiction , Romance , Contemporary"
English as a Second Language,"Fiction , Romance , Contemporary"
Alberta Brides: Unchained Hearts/The Heart Seeks a Home/Chastity's Angel/Crane's Bride (Heartsong Novella Collection),"Fiction , Romance , Historical , General"
Forever and the Night,"Fiction , Romance , Contemporary"
Christmas Rogues,"Fiction , Romance , Historical , General"
"Jake'S Angel (Historical, 522)","Fiction , Romance , Historical , General"
Lady Of The Knight,"Fiction , Romance , Historical , General"
"Bride Of Spring (Seasons' Brides) (Historical, 514)","Fiction , Romance , Historical , General"
"Lady Of The Keep (Harlequin Historical, No 510).","Fiction , Romance , Historical , General"
Sleeping with Fear,"Fiction , Romance , Suspense"
The Widow's Kiss,"Fiction , Romance , Historical , General"
"Summer Lovin' (Costas Sisters, Book 2)","Fiction , Romance , Contemporary"
"Sealed with a Kiss (Ty and Hunter, Book 2)","Fiction , Romance , Contemporary"
"Summer at Willow Lake (Lakeshore Chronicles, Book 1)","Fiction , Romance , Contemporary"
H.R.H.: A Novel,"Fiction , Romance , Contemporary"
"Say You Love Me (Malory, No. 5)","Fiction , Romance , Historical , General"
From This Day,"Fiction , Romance , General"
Ready,"Fiction , Romance , Contemporary"
Just Beyond the Clouds (Cody Gunner Series #2),"Fiction , Christian , Romance , General"
Nicholas: The Lords of Satyr,"Fiction , Romance , Fantasy"
My Lord Vampire (Zebra Regency Romance),"Fiction , Romance , Historical , General"
The Woman Next Door,"Fiction , Romance , General"
The Duchess,"Fiction , Romance , Historical , General"
Arrowpoint (Tyler),"Fiction , Romance , Historical"
Tyler #5: Blazing Star,"Fiction , Romance , Historical , General"
Sunshine:  Welcome to Tyler,"Fiction , Romance , Historical"
Colter's Wife,"Fiction , Romance , General"
"Bright Hopes (Welcome to Tyler, No. 2)","Fiction , Romance , Contemporary"
The Smoke Jumper: A Novel,"Fiction , Romance , Suspense"
The Third Circle (Arcane Society),"Fiction , Romance , Paranormal , General"
Late Bloomer,"Fiction , Romance , General"
Beginnings: Sommerfeld Trilogy #2 (Truly Yours Romance Club #15),"Fiction , Christian , Romance , General"
"Allison's Journey: Brides of Webster County, Book 4 (Truly Yours Romance Club #23)","Fiction , Christian , Romance , General"
Sins Of The Night,"Fiction , Romance , Paranormal , General"
The Bargain,"Fiction , Romance , Historical , General"
The Southern Devil,"Fiction , Romance , Historical , General"
"Nauti Nights (The Nauti Trilogy, Book 2)","Fiction , Romance , Erotica"
The Great Scot,"Fiction , Romance , Contemporary"
The Presence (MIRA),"Fiction , Romance , Historical , General"
The Cowboy,"Fiction , Romance , General"
Double Standards,"Fiction , Romance , General"
After Tex,"Fiction , Romance , Contemporary"
The Offer (Baron Novels),"Fiction , Romance , Historical , General"
Lulu Meets God and Doubts Him,"Fiction , Romance , General"
Tales of a Drama Queen (Red Dress Ink),"Fiction , Romance , General"
"Truly, Madly Manhattan: Local Hero\Dual Image","Fiction , Romance , Contemporary"
Then Came Heaven,"Fiction , Romance , General"
"Back on Blossom Street (Blossom Street, No. 3)","Fiction , Romance , General"
Lawman,"Fiction , Romance , Contemporary"
"White Lies (The Arcane Society, Book 2)","Fiction , Romance , Paranormal , General"
"Dark Side of the Moon (Dark-Hunter, Book 10)","Fiction , Romance , General"
Serendipity,"Fiction , Romance , Contemporary"
Here on Earth (Oprah's Book Club),"Fiction , Romance , General"
Your Blues Ain't Like Mine: A Novel,"Fiction , Romance , General"
The Bride's Necklace,"Fiction , Romance , Historical , General"
Desperate Duchesses,"Fiction , Romance , Historical , General"
Captive of My Desires: A Malory Novel (8) (Malory-Anderson Family),"Fiction , Romance , Historical , General"
Because You're Mine,"Fiction , Romance , Historical , General"
Demon Rumm: A Novel,"Fiction , Romance , General"
"Sword of Darkness (Lords of Avalon, Book 1)","Fiction , Romance , Historical , General"
"Knight of Darkness (Lords of Avalon, Book 2)","Fiction , Romance , Fantasy"
On Mystic Lake: A Novel (Ballantine Reader's Circle),"Fiction , Romance , General"
Silver's Bane (Through the Shadowlands),"Fiction , Romance , General"
Dream Makers: UntamedLess Of A Stranger,"Fiction , Romance , Contemporary"
"The Winter Lodge (Lakeshore Chronicles, Book 2)","Fiction , Romance , Contemporary"
Ain't No Mountain,"Fiction , Romance , Contemporary"
The Red Hat Society's Acting Their Age,"Fiction , Romance , General"
"Gone Too Far (Troubleshooters, Book 6)","Fiction , Romance , Contemporary"
With Open Arms: An Anthology (Silhouette Single Title),"Fiction , Romance , Contemporary"
The Wyoming Kid,"Fiction , Romance , Contemporary"
Home Again: A Novel,"Fiction , Romance , Contemporary"
Treasures of the North (Yukon Quest #1),"Fiction , Romance , Historical , General"
"Sex, Lies, and Online Dating (Writer Friends, 1)","Fiction , Romance , Contemporary"
"Just Above a Whisper (Tucker Mills Trilogy, Book 2)","Fiction , Romance , General"
Shattered Silk,"Fiction , Romance , Suspense"
Hurricane Bay,"Fiction , Romance , General"
Four Roses for Sarah,"Fiction , Romance , General"
